unit_id,time_id,case_no,survey_year,survey_month,dvla_code,raw_la_code,strata,area_id,msoa_name,synthetic_msoa_assignment_method,synthetic_msoa_seed,sex,age,age_source,synthetic_age_seed,age_group_3_code,age_group_5_code,age_group_7_code,working_age_code,pension_age_code,econ_status_3_code,econ_status_code,education_code,highest_qualification_code,tenure_code,tenure_group_code,CarUse,caraccess,num_people,num_adult,num_child,urban_rural_code,urban_rural_com_code,wimd_overall_quintile_code,raw_atfrqbke,sample_adult_weight,sample_travel_weight,freq_cyclist_weight,freq_cyclist_weight_source,freq_cyclist,freq_cyclist_source
202105802,2021,202105802,2020,8,11,W06000011,W06000011,W02000195,Swansea 028,uniform_random_within_la,20260623,1,76.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,2,2,0,2,6,5,,0.956650097427038,,0.956650097427038,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105803,2021,202105803,2020,8,11,W06000011,W06000011,W02000428,Swansea 032,uniform_random_within_la,20260623,1,64.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,2,6,5,,0.978123402796539,,0.978123402796539,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105804,2021,202105804,2020,8,11,W06000011,W06000011,W02000168,Swansea 001,uniform_random_within_la,20260623,1,78.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,2,2,0,2,7,5,,0.478325048713519,,0.478325048713519,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105805,2021,202105805,2020,8,11,W06000011,W06000011,W02000428,Swansea 032,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,3,3,0,2,8,5,,0.897548985615658,,0.897548985615658,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105806,2021,202105806,2020,8,11,W06000011,W06000011,W02000198,Swansea 031,uniform_random_within_la,20260623,2,69.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,2,7,5,,0.967148754417396,,0.967148754417396,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105807,2021,202105807,2020,8,11,W06000011,W06000011,W02000195,Swansea 028,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,2,7,5,,0.989558233352677,,0.989558233352677,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105808,2021,202105808,2020,8,11,W06000011,W06000011,W02000177,Swansea 010,uniform_random_within_la,20260623,2,45.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,1,1,0,1,5,1,,0.613144004416679,,0.613144004416679,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105809,2021,202105809,2020,8,11,W06000011,W06000011,W02000184,Swansea 017,uniform_random_within_la,20260623,2,24.0,observed_exact_age,,1,1,,1,0,,,,,4,3,,,2,2,0,1,5,1,,5.27417614989009,,5.27417614989009,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105810,2021,202105810,2020,8,11,W06000011,W06000011,W02000183,Swansea 016,uniform_random_within_la,20260623,2,40.0,observed_exact_age,,1,2,,1,0,,,,,2,2,,,2,1,1,1,5,1,,0.588010264750714,,0.588010264750714,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105811,2021,202105811,2020,8,11,W06000011,W06000011,W02000198,Swansea 031,uniform_random_within_la,20260623,2,30.0,observed_exact_age,,1,2,,1,0,,,,,2,2,,,3,2,1,1,5,1,,1.95746812333986,,1.95746812333986,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105812,2021,202105812,2020,8,11,W06000011,W06000011,W02000189,Swansea 022,uniform_random_within_la,20260623,1,51.0,observed_exact_age,,2,3,,1,0,,,,,2,2,,,5,2,3,1,5,1,,1.74168235295462,,1.74168235295462,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105813,2021,202105813,2020,8,11,W06000011,W06000011,W02000179,Swansea 012,uniform_random_within_la,20260623,1,34.0,observed_exact_age,,1,2,,1,0,,,,,2,2,,,1,1,0,1,5,1,,1.01018811240445,,1.01018811240445,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105814,2021,202105814,2020,8,11,W06000011,W06000011,W02000181,Swansea 014,uniform_random_within_la,20260623,1,70.0,observed_exact_age,,3,4,,2,1,,,,,3,2,,,1,1,0,1,5,1,,0.499545123034611,,0.499545123034611,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105815,2021,202105815,2020,8,11,W06000011,W06000011,W02000170,Swansea 003,uniform_random_within_la,20260623,1,46.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,4,2,2,1,5,2,,1.92854200799231,,1.92854200799231,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105816,2021,202105816,2020,8,15,W06000015,W06000015,W02000411,Cardiff 045,uniform_random_within_la,20260623,1,24.0,observed_exact_age,,1,1,,1,0,,,,,4,3,,,1,1,0,1,5,2,,1.80293331683931,,1.80293331683931,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105817,2021,202105817,2020,8,11,W06000011,W06000011,W02000189,Swansea 022,uniform_random_within_la,20260623,1,47.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,1,5,2,,0.989241090888197,,0.989241090888197,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105818,2021,202105818,2020,8,11,W06000011,W06000011,W02000179,Swansea 012,uniform_random_within_la,20260623,2,70.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,1,1,0,1,5,2,,0.590452987518816,,0.590452987518816,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105819,2021,202105819,2020,8,11,W06000011,W06000011,W02000185,Swansea 018,uniform_random_within_la,20260623,1,28.0,observed_exact_age,,1,2,,1,0,,,,,3,2,,,1,1,0,1,5,2,,1.73390054347042,,1.73390054347042,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105820,2021,202105820,2020,8,11,W06000011,W06000011,W02000428,Swansea 032,uniform_random_within_la,20260623,2,75.0,observed_exact_age,,3,5,,2,1,,,,,3,2,,,1,1,0,1,5,3,,0.603403518680652,,0.603403518680652,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105821,2021,202105821,2020,8,12,W06000012,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,1,35.0,observed_exact_age,,1,2,,1,0,,,,,1,1,,,1,1,0,2,6,2,,1.03139445595939,,1.03139445595939,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105822,2021,202105822,2020,8,12,W06000012,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,1,80.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,2,7,2,,0.509065385365489,,0.509065385365489,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105823,2021,202105823,2020,8,12,W06000012,W06000012,W02000207,Neath Port Talbot 009,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,2,7,2,,0.956730038584879,,0.956730038584879,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105824,2021,202105824,2020,8,12,W06000012,W06000012,W02000205,Neath Port Talbot 007,uniform_random_within_la,20260623,2,74.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,2,8,2,,0.635875438782822,,0.635875438782822,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105825,2021,202105825,2020,8,12,W06000012,W06000012,W02000217,Neath Port Talbot 019,uniform_random_within_la,20260623,2,78.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,2,7,2,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105826,2021,202105826,2020,8,12,W06000012,W06000012,W02000217,Neath Port Talbot 019,uniform_random_within_la,20260623,1,55.0,observed_exact_age,,2,3,,1,0,,,,,3,2,,,1,1,0,2,8,2,,0.735287709236772,,0.735287709236772,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105827,2021,202105827,2020,8,12,W06000012,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,1,5,2,,1.02071415336136,,1.02071415336136,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105828,2021,202105828,2020,8,12,W06000012,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,1,59.0,observed_exact_age,,2,3,,1,0,,,,,4,3,,,1,1,0,1,5,2,,0.610094570052044,,0.610094570052044,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105829,2021,202105829,2020,8,12,W06000012,W06000012,W02000206,Neath Port Talbot 008,uniform_random_within_la,20260623,2,87.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,1,5,5,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105830,2021,202105830,2020,8,12,W06000012,W06000012,W02000427,Neath Port Talbot 021,uniform_random_within_la,20260623,2,35.0,observed_exact_age,,1,2,,1,0,,,,,1,1,,,4,2,2,2,7,4,,1.59480612196579,,1.59480612196579,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105831,2021,202105831,2020,8,12,W06000012,W06000012,W02000201,Neath Port Talbot 003,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,1,5,5,,1.0426766229627,,1.0426766229627,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105832,2021,202105832,2020,8,12,W06000012,W06000012,W02000207,Neath Port Talbot 009,uniform_random_within_la,20260623,2,87.0,observed_exact_age,,3,5,,2,1,,,,,-9,-9,,,1,1,0,1,5,5,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105833,2021,202105833,2020,8,12,W06000012,W06000012,W02000216,Neath Port Talbot 018,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,1,1,0,1,5,5,,0.521338311481351,,0.521338311481351,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105834,2021,202105834,2020,8,12,W06000012,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,2,84.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,1,5,5,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105835,2021,202105835,2020,8,12,W06000012,W06000012,W02000207,Neath Port Talbot 009,uniform_random_within_la,20260623,2,56.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,2,7,4,,0.956730038584879,,0.956730038584879,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105836,2021,202105836,2020,8,12,W06000012,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,1,67.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,5,2,3,2,7,1,,0.899069403946447,,0.899069403946447,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105837,2021,202105837,2020,8,12,W06000012,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,2,76.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,2,2,0,2,7,1,,1.27175087756564,,1.27175087756564,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105838,2021,202105838,2020,8,12,W06000012,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,2,63.0,observed_exact_age,,2,3,,1,0,,,,,-98,-98,,,2,2,0,1,5,1,,1.0426766229627,,1.0426766229627,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105839,2021,202105839,2020,8,12,W06000012,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,1,29.0,observed_exact_age,,1,2,,1,0,,,,,3,2,,,1,1,0,1,5,3,,1.73056891991317,,1.73056891991317,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105840,2021,202105840,2020,8,12,W06000012,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,1,72.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,1,5,1,,0.957797571569796,,0.957797571569796,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105841,2021,202105841,2020,8,12,W06000012,W06000012,W02000202,Neath Port Talbot 004,uniform_random_within_la,20260623,2,45.0,observed_exact_age,,2,3,,1,0,,,,,3,2,,,1,1,0,1,5,1,,0.499623205728483,,0.499623205728483,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105842,2021,202105842,2020,8,12,W06000012,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,1,52.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,1,1,0,1,5,1,,0.735287709236772,,0.735287709236772,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105843,2021,202105843,2020,8,12,W06000012,W06000012,W02000215,Neath Port Talbot 017,uniform_random_within_la,20260623,1,27.0,observed_exact_age,,1,2,,1,0,,,,,1,1,,,3,2,1,1,5,1,,3.46113783982634,,3.46113783982634,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105844,2021,202105844,2020,8,12,W06000012,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,2,95.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,1,5,2,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105845,2021,202105845,2020,8,12,W06000012,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,89.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,2,6,4,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105846,2021,202105846,2020,8,12,W06000012,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,2,62.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,2,6,4,,0.521338311481351,,0.521338311481351,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105847,2021,202105847,2020,8,12,W06000012,W06000012,W02000200,Neath Port Talbot 002,uniform_random_within_la,20260623,2,61.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,1,5,1,,1.0426766229627,,1.0426766229627,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105848,2021,202105848,2020,8,12,W06000012,W06000012,W02000215,Neath Port Talbot 017,uniform_random_within_la,20260623,2,67.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,4,3,1,1,5,4,,1.02157575188877,,1.02157575188877,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105849,2021,202105849,2020,8,12,W06000012,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,,1,0,,,,,1,1,,,2,2,0,1,5,1,,0.756186030318211,,0.756186030318211,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105850,2021,202105850,2020,8,12,W06000012,W06000012,W02000210,Neath Port Talbot 012,uniform_random_within_la,20260623,2,61.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,2,2,0,1,5,1,,1.0426766229627,,1.0426766229627,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105851,2021,202105851,2020,8,12,W06000012,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,1,50.0,observed_exact_age,,2,3,,1,0,,,,,3,2,,,4,2,2,1,5,1,,1.22008367122272,,1.22008367122272,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105852,2021,202105852,2020,8,12,W06000012,W06000012,W02000417,Neath Port Talbot 020,uniform_random_within_la,20260623,2,60.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,3,3,0,1,5,1,,1.47210495954267,,1.47210495954267,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105853,2021,202105853,2020,8,12,W06000012,W06000012,W02000208,Neath Port Talbot 010,uniform_random_within_la,20260623,1,76.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,1,5,1,,0.509065385365489,,0.509065385365489,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105854,2021,202105854,2020,8,12,W06000012,W06000012,W02000211,Neath Port Talbot 013,uniform_random_within_la,20260623,2,36.0,observed_exact_age,,1,2,,1,0,,,,,3,2,,,3,1,2,1,5,1,,0.797403060982894,,0.797403060982894,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105855,2021,202105855,2020,8,12,W06000012,W06000012,W02000214,Neath Port Talbot 016,uniform_random_within_la,20260623,2,67.0,observed_exact_age,,3,4,,2,1,,,,,3,2,,,2,2,0,1,5,1,,1.02157575188877,,1.02157575188877,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105856,2021,202105856,2020,8,12,W06000012,W06000012,W02000212,Neath Port Talbot 014,uniform_random_within_la,20260623,2,84.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,1,5,3,,0.692572051259697,,0.692572051259697,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105857,2021,202105857,2020,8,13,W06000013,W06000013,W02000219,Bridgend 002,uniform_random_within_la,20260623,2,69.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,1,5,5,,1.14989816483813,,1.14989816483813,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105858,2021,202105858,2020,8,13,W06000013,W06000013,W02000221,Bridgend 004,uniform_random_within_la,20260623,1,32.0,observed_exact_age,,1,2,,1,0,,,,,1,1,,,3,2,1,1,5,2,,1.777404895106,,1.777404895106,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105859,2021,202105859,2020,8,13,W06000013,W06000013,W02000220,Bridgend 003,uniform_random_within_la,20260623,2,20.0,observed_exact_age,,1,1,,1,0,,,,,1,1,,,3,3,0,2,7,3,,2.8361081039781,,2.8361081039781,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105860,2021,202105860,2020,8,13,W06000013,W06000013,W02000234,Bridgend 017,uniform_random_within_la,20260623,2,31.0,observed_exact_age,,1,2,,1,0,,,,,1,1,,,3,2,1,1,5,2,,2.23913654663958,,2.23913654663958,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105861,2021,202105861,2020,8,13,W06000013,W06000013,W02000223,Bridgend 006,uniform_random_within_la,20260623,2,69.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,1,1,0,1,5,2,,0.574949082419065,,0.574949082419065,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105862,2021,202105862,2020,8,13,W06000013,W06000013,W02000222,Bridgend 005,uniform_random_within_la,20260623,1,36.0,observed_exact_age,,1,2,,1,0,,,,,3,2,,,2,2,0,1,5,1,,1.94550406956664,,1.94550406956664,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105863,2021,202105863,2020,8,14,W06000014,W06000014,W02000240,Vale of Glamorgan 004,uniform_random_within_la,20260623,1,45.0,observed_exact_age,,2,3,,1,0,,,,,3,2,,,2,1,1,1,5,2,,1.07142370605378,,1.07142370605378,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105864,2021,202105864,2020,8,13,W06000013,W06000013,W02000227,Bridgend 010,uniform_random_within_la,20260623,2,55.0,observed_exact_age,,2,3,,1,0,,,,,4,3,,,2,2,0,1,5,1,,0.541190639651642,,0.541190639651642,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105865,2021,202105865,2020,8,13,W06000013,W06000013,W02000226,Bridgend 009,uniform_random_within_la,20260623,2,77.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,1,1,0,1,5,5,,0.782532511158208,,0.782532511158208,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105866,2021,202105866,2020,8,13,W06000013,W06000013,W02000232,Bridgend 015,uniform_random_within_la,20260623,2,44.0,observed_exact_age,,1,2,,1,0,,,,,4,3,,,2,2,0,1,5,3,,1.43955981975884,,1.43955981975884,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105867,2021,202105867,2020,8,13,W06000013,W06000013,W02000235,Bridgend 018,uniform_random_within_la,20260623,2,65.0,observed_exact_age,,3,4,,1,0,,,,,4,3,,,2,2,0,1,5,3,,1.17213882880387,,1.17213882880387,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105868,2021,202105868,2020,8,13,W06000013,W06000013,W02000234,Bridgend 017,uniform_random_within_la,20260623,2,79.0,observed_exact_age,,3,5,,2,1,,,,,1,1,,,2,2,0,1,5,3,,1.56506502231642,,1.56506502231642,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105869,2021,202105869,2020,8,13,W06000013,W06000013,W02000225,Bridgend 008,uniform_random_within_la,20260623,2,74.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,2,2,0,1,5,1,,1.44432824130991,,1.44432824130991,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105870,2021,202105870,2020,8,13,W06000013,W06000013,W02000218,Bridgend 001,uniform_random_within_la,20260623,2,70.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,1,1,0,1,5,3,,0.70918011510117,,0.70918011510117,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105871,2021,202105871,2020,8,13,W06000013,W06000013,W02000229,Bridgend 012,uniform_random_within_la,20260623,1,66.0,observed_exact_age,,3,4,,2,1,,,,,3,2,,,1,1,0,1,5,1,,0.56719371162156,,0.56719371162156,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105872,2021,202105872,2020,8,13,W06000013,W06000013,W02000218,Bridgend 001,uniform_random_within_la,20260623,2,45.0,observed_exact_age,,2,3,,1,0,,,,,3,2,,,4,3,1,1,5,1,,0.719779909879418,,0.719779909879418,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105873,2021,202105873,2020,8,13,W06000013,W06000013,W02000224,Bridgend 007,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,,1,0,,,,,3,2,,,3,2,1,1,5,1,,0.541190639651642,,0.541190639651642,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105874,2021,202105874,2020,8,13,W06000013,W06000013,W02000232,Bridgend 015,uniform_random_within_la,20260623,2,61.0,observed_exact_age,,2,3,,1,0,,,,,1,1,,,3,3,0,1,5,1,,0.530242446532311,,0.530242446532311,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105875,2021,202105875,2020,8,13,W06000013,W06000013,W02000229,Bridgend 012,uniform_random_within_la,20260623,2,32.0,observed_exact_age,,1,2,,1,0,,,,,3,2,,,8,2,5,1,5,1,,1.80950566410181,,1.80950566410181,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105876,2021,202105876,2020,8,13,W06000013,W06000013,W02000219,Bridgend 002,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,,2,1,,,,,1,1,,,1,1,0,1,5,5,,0.574949082419065,,0.574949082419065,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
202105877,2021,202105877,2020,8,13,W06000013,W06000013,W02000230,Bridgend 013,uniform_random_within_la,20260623,2,27.0,observed_exact_age,,1,2,,1,0,,,,,4,3,,,2,1,1,1,5,2,,2.17383175280374,,2.17383175280374,sample_adult_weight_wave_fallback,,missing_or_out_of_scope
